,기업코드,회차,등록일,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름
4769,144012,제 47 기,20200327,7760939233 ,-4489435469 ,-3123050721 
4770,141671,제 45 기,20200330,-506595341 ,-517747751 ,-3047307345 
4771,220622,제 32 기,20200331,769161634 ,4788712971 ,-2607764635 
4772,231105,제 35 기,20200330,-748906679 ,-14761117141 ,22788605304 
4773,309831,제 25 기,20200330,-1528106192 ,-55950534787 ,57006197893 
4774,175623,제 42 기,20200330,1886276262 ,-42892183165 ,35797320666 
4775,137359,제 34 기,20200330,17407534259 ,-29118824924 ,-2449322457 
4776,141404,제 50 기,20200330,7266884060 ,-7401880760 ,-3226882104 
4777,1262458,제 3 기,20200330,22264239925 ,-6687140177 ,-5552443394 
4778,663669,제 21 기,20200330,-6407936077 ,-878933463 ,681046900 
4779,149266,제 31 기,20200330,-947458623 ,4758644093 ,-4245198358 
4780,135777,제 38 기,20200330,30997077148 ,-27897458168 ,-3847885769 
4781,164618,제 37 기,20200327,,,
4782,876166,제 19 기,20200327,3052755138 ,-9168230097 ,5531093805 
4783,911955,제 14 기,20200330,-2182125156 ,-235919468 ,-3888230978 
4784,444329,제 20 기,20200327,-2530764655 ,12675497437 ,-10413573200 
4785,571298,제 28 기,20200330,20104609458 ,-23910159 ,-1656894987 
4786,220969,제 46 기,20200330,4532687466 ,-4278667465 ,-5440862246 
4787,184667,제 36 기,20200330,49790409323 ,17798147725 ,-83965075012 
4788,351418,제 20 기,20200330,71169071955 ,25586005245 ,-96795796000 
4789,966168,제 17 기,20200330,3006309186 ,-3893122725 ,3264702482 
4790,144818,제 80 기,20200330,11103338301 ,-1846495355 ,-9074431721 
4791,364306,제 33 기,20200327,-2810226906 ,337959231 ,-1588653407 
4792,693651,제 19 기,20200330,,,
4793,526696,제 21 기,20200330,-9808565925 ,-3293073817 ,18268379346 
4794,249894,제 30 기,20200327,2514355943 ,-7048146660 ,643788044 
4795,187725,제 40 기,20200330,15143438594 ,-3741499223 ,-3236578290 
4796,861076,제 10 기,20200330,-1302594915 ,-159430922 ,1172616546 
4797,351579,제 23 기,20200410,-698418581 ,-10531634366 ,8172820488 
4798,124276,제 47 기,20200326,2842336215 ,8959916164 ,-654640304 
4799,372253,제 26 기,20200515,,,
4800,971726,제 20 기,20200330,447468615 ,-5956254038 ,-583981355 
4801,406329,제 24 기,20200330,2734155021 ,2245107291 ,-4087868410 
4802,267854,제 41 기,20200330,7585243198 ,5074892535 ,-11248510134 
4803,612489,제 22 기,20200327,859955760 ,-2598456572 ,2096064370 
4804,1046708,제 6 기,20200330,17094734063 ,-686088927 ,-18386344967 
4805,350482,제 23 기,20200330,334586116 ,3004028376 ,-696150856 
4806,1335578,제 2 기,20200331,-250089925 ,,
4807,959229,제 10 기,20200330,4877452754 ,-6305240209 ,-714039819 
4808,624998,제 19 기,20200330,5561775843 ,-3268116290 ,-5365108596 
4809,988364,제 7 기,20200330,1804940001 ,-252476043 ,-3215584080 
4810,158325,제 36 기,20200330,54877410712 ,-28759986856 ,-12779237298 
4811,1179617,제 4 기,20200330,3779633801 ,7087419006 ,1362946444 
4812,137289,제 36 기,20200330,69797523529 ,-5910032090 ,-16117558515 
4813,152862,제 65 기,20200330,2172441020 ,1481737625 ,-3984789658 
4814,1203376,제 3 기,20200330,19625788540 ,-1084274154 ,-4351304444 
4815,229021,제 28 기,20200330,-3388269254 ,-1038631997 ,3841650104 
4816,530556,제 20 기,20200327,-4882405534 ,-33930783830 ,42545099957 
4817,498001,제 21 기,20200330,27066707698 ,-45448173277 ,8189273612 
4818,146560,제 34 기,20200330,18172068050 ,-20492274489 ,-5536853314 
4819,1113718,제 10 기,20200330,-8668280998 ,10741042044 ,169595227 
4820,112022,제 46 기,20200330,4391686277 ,-3483296765 ,-418984758 
4821,585608,제 18 기,20200327,20903279361 ,-14375724594 ,-3571143040 
4822,128111,제 46 기,20200330,8028299929 ,-5111052512 ,-3594469105 
4823,1208885,제 3 기,20200330,33602895594 ,-46233495677 ,-6084440527 
4824,405719,제 20 기,20200330,8900970362 ,947761843 ,-2809036005 
4825,172945,제 53 기,20200330,-11525555050 ,49135307070 ,
4826,116408,제 62 기,20200330,1449817639 ,3289599434 ,-871530800 
4827,230814,제 27 기,20200330,1010424131 ,-16658958151 ,884066088 
4828,867973,제 16 기,20200331,,,
4829,1135941,제 4 기,20200330,-16195943700 ,-40182230382 ,-21226335192 
4830,916516,제 12 기,20200330,9514425484 ,-2035440950 ,-371752585 
4831,1046391,제 10 기,20200330,-3368257561 ,11683891047 ,-343092280 
4832,864338,제 19 기,20200330,4804506215 ,-4421678991 ,506124491 
4833,562245,제 24 기,20200330,10449966804 ,-10429884322 ,4886242774 
4834,292434,제 21 기,20200326,-715332802 ,-5541177475 ,37315006106 
4835,238001,제 29 기,20200330,9510596933 ,-17482869214 ,
4836,656289,제 18 기,20200330,30754253913 ,-60412619872 ,45160471621 
4837,670085,제 13 기,20200507,-8997491683 ,-6549328654 ,33186607876 
4838,1061558,제 6 기,20200330,,,
4839,526678,제 26 기,20200330,-2020831161 ,1773927880 ,438489438 
4840,429694,제 23 기,20200330,6851052628 ,-21357454429 ,12528659296 
4841,317104,제 38 기,20200330,7026813595 ,-5172698529 ,-7086146584 
4842,1267684,제 3 기,20200330,5157436098 ,-1079003411 ,-5499064929 
4843,961774,제 10 기,20200331,13639526145 ,-9609834280 ,-1204967630 
4844,616962,제 14 기,20200327,2318438812 ,-926278421 ,-513480000 
4845,579139,제 23 기,20200330,4472997009 ,-6694113792 ,5471252330 
4846,363927,제 26 기,20200330,6315039980 ,-6094783737 ,-1193329505 
4847,127909,제 44 기,20200330,7023551153 ,-9604753846 ,304621722 
4848,580065,제 20 기,20200330,,,
4849,915508,제 18 기,20200327,3739949678 ,-9639169208 ,9085382769 
4850,825223,제 10 기,20200330,10941499552 ,-7896369025 ,18348707238 
4851,113128,제 56 기,20200330,35263602834 ,-20777337342 ,-10277669920 
4852,108746,제 39 기,20200330,10900674631 ,-3565070766 ,-6887000000 
4853,632304,제 13 기,20200330,17648861272 ,5423968366 ,-11433296049 
4854,191472,제 46 기,20200330,,,
4855,1344336,제 11 기,20200330,,,
4856,108001,제 61 기,20200330,-2643356075 ,12340109685 ,-826194133 
4857,992871,제 7 기,20200330,80837471288 ,-38007480556 ,-11804313800 
4858,681249,제 19 기,20200330,2447353877 ,-11709960062 ,13879882631 
4859,447007,제 29 기,20200330,13133029375 ,4081350335 ,-7479269987 
4860,1190124,제 20 기,20200409,-729940576 ,-10806716268 ,13335555300 
4861,159218,제 36 기,20200406,163882424108 ,,-83797673493 
4862,544577,제 18 기,20200330,,,
4863,138190,제 69 기,20200327,29647150533 ,-2145772877 ,-44993971854 
4864,301422,제 25 기,20200331,6343865753 ,-26699139904 ,12295474429 
4865,1089378,제 5 기,20200508,-4386055845 ,-18174165753 ,17716643874 
4866,297095,제 21 기,20200330,6909864384 ,-3680748142 ,-1725869590 
4867,107224,제 47 기,20200429,27827234828 ,-10823107926 ,-2717059406 
4868,1167056,제 4 기,20200330,43117068905 ,-24955337231 ,-17724607682 
4869,766106,제 14 기,20200420,-1793736125 ,-1363631476 ,5637118895 
4870,828761,제 16 기,20200327,4106821012 ,-23294768572 ,17484125874 
4871,384762,제 33 기,20200330,4322983034 ,10018758568 ,-13506939180 
4872,122472,제 66 기,20200330,30626015661 ,-38688049389 ,9317233630 
4873,313649,제 20 기,20200330,,,
4874,158149,제 59 기,20200403,25809950296 ,-2359659590 ,-22518927276 
4875,408266,제 20 기,20200330,4327109698 ,2250281815 ,-2072481640 
4876,1168684,제 4 기,20200330,5614527081 ,-83675711476 ,443461580 
4877,146427,제 42 기,20200330,5300582771 ,-7185286286 ,2413067404 
4878,404288,제 23 기,20200330,3450094769 ,-2477958541 ,-2379123563 
4879,1326260,제 2 기,20200330,97705543 ,-124362000 ,0 
4880,631837,제 20 기,20200327,-1648844500 ,27243738696 ,-404323350 
4881,1395279,제 1 기,20200330,-62789181 ,-8000000000 ,9028840000 
4882,160418,제 46 기,20200330,28273512819 ,11743089599 ,-21122748386 
4883,1223219,제 22 기,20200330,8085701666 ,-42819337492 ,35803597780 
4884,866062,제 13 기,20200330,11171623783 ,-10586182969 ,4405816120 
4885,111838,제 48 기,20200330,-65067338897 ,-6221425404 ,8131853153 
4886,335076,제 28 기,20200330,2998274733 ,-227514789 ,-1520877931 
4887,1182550,제 7 기,20200327,-7922689459 ,-11206472181 ,
4888,117966,제 42 기,20200330,126764361941 ,25036317092 ,-19940076566 
4889,121288,제 52 기,20200330,-997567236 ,-4486539191 ,4964809149 
4890,415868,제 23 기,20200330,-9599502080 ,9195535782 ,1029767000 
4891,365934,제 26 기,20200330,7681131110 ,-281717035 ,-7906608754 
4892,587466,제 14 기,20200330,,,
4893,760999,제 32 기,20200327,1224277237 ,307183247 ,-995721400 
4894,130091,제 49 기,20200330,-2661533102 ,2692958158 ,-443333490 
4895,228712,제 27 기,20200330,6952508226 ,-2516430795 ,-2686315400 
4896,131197,제 32 기,20200330,1135161341 ,1154970972 ,-4026423195 
4897,1326279,제 2 기,20200330,-791999050 ,4194999057 ,3244255063 
4898,807397,제 14 기,20200330,907454182 ,6215102565 ,-6979349312 
4899,545929,제 21 기,20200330,-41571708994 ,1636888149 ,3328125920 
4900,359261,제 22 기,20200330,4816401800 ,-2693545012 ,-287320750 
4901,1042711,제 6 기,20200330,7004195560 ,-8550829664 ,-5573222270 
4902,154329,제 48 기,20200330,-15471322305 ,-20797633835 ,34306583337 
4903,159412,제 64 기,20200330,60378389732 ,-25532537956 ,-33001482809 
4904,689418,제 14 기,20200406,7154455236 ,-2006896198 ,-1323084051 
4905,1391033,제 1 기,20200228,-1054550728 ,-88500000000 ,91715654000 
4906,303703,제 21 기,20200330,1068492334 ,-184782376 ,-383728609 
4907,409964,제 22 기,20200330,2483303666 ,-6318575717 ,3021640900 
4908,156354,제 41 기,20200330,26019660810 ,-16225857017 ,-15135726546 
4909,177199,제 33 기,20200326,23399324366 ,-15735555918 ,2884933564 
4910,129235,제 54 기,20200330,,,
4911,415327,제 26 기,20200330,8298645713 ,-3969443126 ,-2011187397 
4912,767460,제 12 기,20200330,38066432014 ,-14450276233 ,-6506314303 
4913,623661,제 14 기,20200330,35681515947 ,-33842597911 ,-2737424860 
4914,250614,제 23 기,20200330,7007369938 ,-9011036369 ,2337801918 
4915,659161,제 15 기,20200330,5018445824 ,-135688652 ,-961923130 
4916,265421,제 28 기,20200330,21334468974 ,-21803772882 ,-6124934470 
4917,1047415,제 6 기,20200330,,-19715979744 ,9621605502 
4918,162063,제 53 기,20200330,-109109950457 ,81710739283 ,108995617295 
4919,161116,제 40 기,20200330,17805161424 ,-11861274676 ,-38565388700 
4920,540863,제 19 기,20200330,15029672557 ,-5336020635 ,-215489720 
4921,785475,제 16 기,20200330,,,890078753 
4922,384948,제 44 기,20200330,6003559627 ,-13375240745 ,-2350171755 
4923,199988,제 46 기,20200330,11155002575 ,-11663021626 ,3010755050 
4924,1098792,제 5 기,20200330,10271734568 ,-5376604749 ,-1293777808 
4925,127936,제 62 기,20200330,13093614890 ,16610095335 ,-1296000000 
4926,223513,제 29 기,20200330,7817946681 ,-1648657608 ,-4580429941 
4927,111458,제 41 기,20200330,28725960390 ,-5934653713 ,-21451162338 
4928,983916,제 20 기,20200330,564771150 ,-9065961481 ,9366148116 
4929,938721,제 12 기,20200330,-7236789993 ,-14359077253 ,13050491264 
4930,148920,제 53 기,20200330,,,4091801981 
4931,307189,제 25 기,20200330,-5708542555 ,-19370307238 ,25047332750 
4932,280688,제 21 기,20200330,-29574666163 ,,
4933,1256864,제 4 기,20200330,,,
4934,374020,제 21 기,20200330,2352020961 ,7080253099 ,-1105825198 
4935,1089350,제 5 기,20200330,4515913839 ,587279113 ,-2676306392 
4936,413417,제 19 기,20200330,3311808782 ,-5166949479 ,3971342971 
4937,145552,제 52 기,20200330,37049661336 ,-36984662643 ,24492078396 
4938,540340,제 20 기,20200330,9372573587 ,-26803287476 ,53607682797 
4939,549925,제 23 기,20200330,289579800 ,-10900324649 ,12383836504 
4940,146454,제 49 기,20200330,21647606655 ,-930781596 ,-15506982325 
4941,556712,제 21 기,20200330,-1587750284 ,-4061506146 ,-115460900 
4942,564562,제 16 기,20200330,-10246239334 ,-13619774408 ,-28188065266 
4943,242934,제 31 기,20200330,4193578507 ,-10283809246 ,6891913028 
4944,989664,제 17 기,20200330,-5900640900 ,6216307003 ,-385960201 
4945,397058,제 20 기,20200330,,,-1144563592 
4946,888347,제 19 기,20200330,,,
4947,664853,제 14 기,20200330,415441744 ,-31281626481 ,30783033787 
4948,377610,제 19 기,20200330,,-27893422956 ,-5086419422 
4949,1275665,제 17 기,20200330,3222519593 ,535274157 ,8121448710 
4950,688358,제 19 기,20200330,9411767050 ,-803806854 ,-2691976847 
4951,599595,제 23 기,20200330,15949168797 ,-7132805050 ,-1478079260 
4952,239639,제 29 기,20200330,54314519692 ,-23543215563 ,-38980478879 
4953,874803,제 9 기,20200330,7119962177 ,-5125393865 ,-70355267 
4954,306870,제 23 기,20200330,-2860852970 ,-3721510132 ,6938590001 
4955,153278,제 33 기,20200330,9868024457 ,5612510242 ,-14246240349 
4956,298377,제 21 기,20200330,21189984374 ,-50364310 ,-13968235467 
4957,1227039,제 5 기,20200611,,,
4958,1029394,제 17 기,20200327,17013318811 ,11150528373 ,-14554908936 
4959,1074862,제 5 기,20200330,46197421071 ,-33078001770 ,-22542586865 
4960,524421,제 18 기,20200330,34161131936 ,-5127140675 ,2528262309 
4961,385415,제 26 기,20200330,5549435158 ,-4888754130 ,-214330700 
4962,1325979,제 2 기,20200330,,,
4963,155355,제 36 기,20200330,14972295826 ,-8653421612 ,-3778272982 
4964,536523,제 21 기,20200330,-13699353380 ,-3114275390 ,-3371201282 
4965,136776,제 48 기,20200330,4178046376 ,8630984724 ,-20321081123 
4966,152880,제 60 기,20200330,143419220829 ,-36798819868 ,-94705377518 
4967,115287,제 55 기,20200330,19261764875 ,-34474464889 ,37137020256 
4968,160010,제 31 기,20200327,3965847967 ,721252431 ,-5499451335 
4969,154055,제 57 기,20200330,1473363904 ,-721123457 ,-746310310 
4970,111689,제 47 기,20200330,2364901286 ,-7868056937 ,4233789846 
4971,122056,제 55 기,20200330,6542322049 ,3911078639 ,-8772441197 
4972,466428,제 23 기,20200330,3603796697 ,-6983087994 ,-141157489 
4973,1234297,제 3 기,20200330,68708132227 ,-21673352740 ,-7409718388 
4974,191588,제 28 기,20200330,18743751950 ,-8498914755 ,-5237809595 
4975,533924,제 16 기,20200515,,,
4976,1058101,제 14 기,20200604,-2982528737 ,-25436689879 ,28565181894 
4977,438036,제 23 기,20200330,16387250702 ,-11428366374 ,-2623171539 
4978,139719,제 34 기,20200326,,,
4979,490179,제 20 기,20200330,2556619727 ,-1180491587 ,-2632722507 
4980,868705,제 9 기,20200327,16690601826 ,2844951384 ,-4188456200 
4981,145668,제 64 기,20200327,-8441505281 ,228279673 ,31818188 
4982,206659,제 38 기,20200330,-2347920038 ,-7753385958 ,12971970947 
4983,231831,제 24 기,20200330,4724217631 ,-2905517059 ,-1806671000 
4984,172291,제 43 기,20200330,60751276236 ,-465294640364 ,393476955348 
4985,115612,제 51 기,20200330,113227803317 ,20177191130 ,-37311866987 
4986,114686,제 37 기,20200330,,-11225437437 ,6715042749 
4987,769158,제 15 기,20200331,3582177788 ,-5822242050 ,6496822754 
4988,415646,제 22 기,20200330,9074334443 ,-50204706358 ,39887010315 
4989,632793,제 16 기,20200330,,-800095441 ,923512710 
4990,273439,제 25 기,20200330,,,
4991,303794,제 21 기,20200330,,,
4992,166272,제 42 기,20200330,43399349436 ,-32550885316 ,-11860832031 
4993,1109937,제 7 기,20200330,-5173677065 ,-270891397 ,511519162 
4994,139083,제 42 기,20200330,6931935878 ,-39021476101 ,44497362620 
4995,261054,제 33 기,20200330,5004194623 ,-9853650705 ,3842179916 
4996,150633,제 41 기,20200330,,-62128827819 ,94491420086 
4997,651901,제 13 기,20200330,112534646988 ,-56263832801 ,-49217433089 
4998,486370,제 24 기,20200330,329882213 ,-1582898895 ,-1801289486 
4999,1082348,제 8 기,20200330,-2458117377 ,-9060060619 ,6847566740 
5000,163345,제 43 기,20200330,30221601079 ,-9595701261 ,-25836362718 
5001,253985,제 32 기,20200330,5796395728 ,-9008694529 ,-2891313533 
5002,653024,제 12 기,20200330,64553543845 ,77413783453 ,-136433137911 
5003,239514,제 33 기,20200330,1660540913 ,-859849528 ,-5048783170 
5004,164502,제 42 기,20200330,9377112715 ,-19640504143 ,-955894172 
5005,141626,제 62 기,20190701,-1558510733 ,9337272804 ,-16965754905 
5006,1025644,제 10 기,20200330,-11097344234 ,-33356661804 ,47081569561 
5007,1169267,제 4 기,20200330,2546777140 ,-98114520 ,-1736785262 
5008,397289,제 29 기,20200330,-11202005396 ,-493870435 ,-6183758814 
5009,807379,제 11 기,20200330,814968564 ,-13816719915 ,-3401913374 
5010,1199189,제 3 기,20200331,90367642 ,-3764084602 ,4463415503 
5011,390514,제 22 기,20200327,1730130081 ,2011260765 ,-630698004 
5012,936787,제 8 기,20200330,68021862625 ,-60741686314 ,-32273317492 
5013,1061327,제 5 기,20200319,38975077600 ,-12653323763 ,-2520597297 
5014,445054,제 19 기,20200330,,,
5015,525882,제 18 기,20200330,27248695623 ,,-11478808209 
5016,101752,제 51 기,20200330,925039513 ,5196202149 ,-1293334542 
5017,561866,제 15 기,20200330,644770493 ,1107602483 ,-14200946713 
5018,813389,제 16 기,20200330,,,
5019,861997,제 18 기,20200330,-4795682286 ,-5510583543 ,9683920886 
5020,681373,제 20 기,20200327,2700355128 ,-7418208667 ,6960335991 
5021,147994,제 50 기,20200330,7943341913 ,-1055808690 ,-3459333102 
5022,109754,제 52 기,20200330,2737157813 ,,
5023,231442,제 25 기,20200326,5384494269 ,-1784801994 ,-3481597330 
5024,369213,제 29 기,20200330,11996464311 ,92619343 ,4441260564 
5025,671978,제 21 기,20200330,-1030106929 ,4865663805 ,-3628205564 
5026,767628,제 16 기,20200330,-867616136 ,-9695947508 ,14280495442 
5027,557508,제 15 기,20200330,114683854826 ,-51463117197 ,-64856923085 
5028,583442,제 14 기,20200330,45995895221 ,-15833534497 ,-16715758028 
5029,291860,제 26 기,20200330,6671447630 ,-26155680446 ,21989974400 
5030,364740,제 20 기,20200327,-1887032163 ,-1143510723 ,16477797711 
5031,165103,제 53 기,20200325,1258947837 ,20098651748 ,-7490673957 
5032,362159,제 28 기,20200330,4047222597 ,-5803117832 ,-697799841 
5033,177816,제 39 기,20200330,-2808850700 ,-13779222080 ,13252298995 
5034,573269,제 20 기,20200327,2689179580 ,-6846074873 ,-2786428565 
5035,1219155,제 13 기,20200330,-987502993 ,-14673363793 ,13225681978 
5036,945457,제 20 기,20200330,,,
5037,535676,제 18 기,20200330,21147847078 ,-11578213259 ,-6911891457 
5038,531014,제 20 기,20200327,69178649029 ,-67117461075 ,-5013444799 
5039,1259056,제 7 기,20200625,-3341312320 ,-68445278381 ,-485947820 
5040,103042,제 47 기,20200330,16504678373 ,-12287807454 ,-4545197292 
5041,147152,제 44 기,20200330,10017272073 ,-22739318821 ,8240953099 
5042,103644,제 54 기,20200330,,-182499411 ,-6321093579 
